n	d	Condition	count
62	1	107335A_TUC_8h	20281
62	1	107357B_TUC_0h_no4sU	1186
62	1	107359B_TUC_1h	5906
62	1	107361B_TUC_2h	8696
62	1	107363B_TUC_4h	12777
62	1	107365B_TUC_8h	18059
62	2	107327A_TUC_0h_no4sU	34
62	2	107329A_TUC_1h	700
62	2	107331A_TUC_2h	3842
62	2	107333A_TUC_4h	8581
62	2	107335A_TUC_8h	13480
62	2	107357B_TUC_0h_no4sU	34
62	2	107359B_TUC_1h	2056
62	2	107361B_TUC_2h	4818
62	2	107363B_TUC_4h	9633
62	2	107365B_TUC_8h	14570
62	3	107327A_TUC_0h_no4sU	1
62	3	107329A_TUC_1h	119
62	3	107331A_TUC_2h	1344
62	3	107333A_TUC_4h	3617
62	3	107335A_TUC_8h	6870
62	3	107357B_TUC_0h_no4sU	3
62	3	107359B_TUC_1h	713
62	3	107361B_TUC_2h	2579
62	3	107363B_TUC_4h	5762
62	3	107365B_TUC_8h	9278
62	4	107327A_TUC_0h_no4sU	2
62	4	107329A_TUC_1h	21
62	4	107331A_TUC_2h	393
62	4	107333A_TUC_4h	1414
62	4	107335A_TUC_8h	2869
62	4	107359B_TUC_1h	254
62	4	107361B_TUC_2h	1228
62	4	107363B_TUC_4h	3229
62	4	107365B_TUC_8h	4973
62	5	107329A_TUC_1h	4
62	5	107331A_TUC_2h	120
62	5	107333A_TUC_4h	452
62	5	107335A_TUC_8h	1136
62	5	107359B_TUC_1h	77
62	5	107361B_TUC_2h	530
62	5	107363B_TUC_4h	1654
62	5	107365B_TUC_8h	2443
62	6	107329A_TUC_1h	1
62	6	107331A_TUC_2h	33
62	6	107333A_TUC_4h	118
62	6	107335A_TUC_8h	401
62	6	107359B_TUC_1h	32
62	6	107361B_TUC_2h	284
62	6	107363B_TUC_4h	715
62	6	107365B_TUC_8h	1136
62	7	107331A_TUC_2h	5
62	7	107333A_TUC_4h	41
62	7	107335A_TUC_8h	144
62	7	107359B_TUC_1h	13
62	7	107361B_TUC_2h	96
62	7	107363B_TUC_4h	328
62	7	107365B_TUC_8h	468
62	8	107331A_TUC_2h	1
62	8	107333A_TUC_4h	8
62	8	107335A_TUC_8h	50
62	8	107359B_TUC_1h	4
62	8	107361B_TUC_2h	27
62	8	107363B_TUC_4h	138
62	8	107365B_TUC_8h	204
62	9	107331A_TUC_2h	2
62	9	107333A_TUC_4h	5
62	9	107335A_TUC_8h	16
62	9	107359B_TUC_1h	1
62	9	107361B_TUC_2h	15
62	9	107363B_TUC_4h	65
62	9	107365B_TUC_8h	66
62	10	107361B_TUC_2h	3
62	10	107363B_TUC_4h	6
62	10	107365B_TUC_8h	4
63	0	107327A_TUC_0h_no4sU	53079
63	0	107329A_TUC_1h	43425
63	0	107331A_TUC_2h	36744
63	0	107333A_TUC_4h	31591
63	0	107335A_TUC_8h	20792
63	0	107357B_TUC_0h_no4sU	51503
63	0	107359B_TUC_1h	59141
63	0	107361B_TUC_2h	39093
63	0	107363B_TUC_4h	24877
63	0	107365B_TUC_8h	17834
63	1	107327A_TUC_0h_no4sU	1165
63	1	107329A_TUC_1h	3527
63	1	107331A_TUC_2h	8476
63	1	107333A_TUC_4h	14251
63	1	107335A_TUC_8h	18385
63	1	107357B_TUC_0h_no4sU	1005
63	1	107359B_TUC_1h	5503
63	1	107361B_TUC_2h	7850
63	1	107363B_TUC_4h	11623
63	1	107365B_TUC_8h	16475
63	2	107327A_TUC_0h_no4sU	35
63	2	107329A_TUC_1h	678
63	2	107331A_TUC_2h	3546
63	2	107333A_TUC_4h	8046
63	2	107335A_TUC_8h	12292
63	2	107357B_TUC_0h_no4sU	28
63	2	107359B_TUC_1h	1922
63	2	107361B_TUC_2h	4551
63	2	107363B_TUC_4h	8751
63	2	107365B_TUC_8h	13419
63	3	107327A_TUC_0h_no4sU	1
63	3	107329A_TUC_1h	134
63	3	107331A_TUC_2h	1198
63	3	107333A_TUC_4h	3470
63	3	107335A_TUC_8h	6481
63	3	107357B_TUC_0h_no4sU	1
63	3	107359B_TUC_1h	655
63	3	107361B_TUC_2h	2439
63	3	107363B_TUC_4h	5316
63	3	107365B_TUC_8h	8854
63	4	107329A_TUC_1h	17
63	4	107331A_TUC_2h	365
63	4	107333A_TUC_4h	1309
63	4	107335A_TUC_8h	2783
63	4	107359B_TUC_1h	236
63	4	107361B_TUC_2h	1134
63	4	107363B_TUC_4h	2949
63	4	107365B_TUC_8h	4840
63	5	107329A_TUC_1h	3
63	5	107331A_TUC_2h	115
63	5	107333A_TUC_4h	434
63	5	107335A_TUC_8h	1102
63	5	107357B_TUC_0h_no4sU	1
63	5	107359B_TUC_1h	86
63	5	107361B_TUC_2h	532
63	5	107363B_TUC_4h	1582
63	5	107365B_TUC_8h	2382
63	6	107331A_TUC_2h	35
63	6	107333A_TUC_4h	131
63	6	107335A_TUC_8h	393
63	6	107359B_TUC_1h	28
63	6	107361B_TUC_2h	229
63	6	107363B_TUC_4h	732
63	6	107365B_TUC_8h	1078
63	7	107331A_TUC_2h	13
63	7	107333A_TUC_4h	42
63	7	107335A_TUC_8h	139
63	7	107359B_TUC_1h	13
63	7	107361B_TUC_2h	87
63	7	107363B_TUC_4h	336
63	7	107365B_TUC_8h	510
63	8	107331A_TUC_2h	1
63	8	107333A_TUC_4h	5
63	8	107335A_TUC_8h	56
63	8	107359B_TUC_1h	4
63	8	107361B_TUC_2h	46
63	8	107363B_TUC_4h	152
63	8	107365B_TUC_8h	193
63	9	107333A_TUC_4h	2
63	9	107335A_TUC_8h	16
63	9	107359B_TUC_1h	5
63	9	107361B_TUC_2h	16
63	9	107363B_TUC_4h	62
63	9	107365B_TUC_8h	72
63	10	107333A_TUC_4h	1
63	10	107335A_TUC_8h	2
63	10	107361B_TUC_2h	2
63	10	107363B_TUC_4h	4
63	10	107365B_TUC_8h	8
64	0	107327A_TUC_0h_no4sU	48231
64	0	107329A_TUC_1h	39696
64	0	107331A_TUC_2h	33445
64	0	107333A_TUC_4h	28306
64	0	107335A_TUC_8h	18624
64	0	107357B_TUC_0h_no4sU	47075
64	0	107359B_TUC_1h	53756
64	0	107361B_TUC_2h	35802
64	0	107363B_TUC_4h	22747
64	0	107365B_TUC_8h	16073
64	1	107327A_TUC_0h_no4sU	976
64	1	107329A_TUC_1h	3333
64	1	107331A_TUC_2h	8052
64	1	107333A_TUC_4h	13031
64	1	107335A_TUC_8h	16860
64	1	107357B_TUC_0h_no4sU	912
64	1	107359B_TUC_1h	5242
64	1	107361B_TUC_2h	7307
64	1	107363B_TUC_4h	10881
64	1	107365B_TUC_8h	14967
64	2	107327A_TUC_0h_no4sU	29
64	2	107329A_TUC_1h	670
64	2	107331A_TUC_2h	3337
64	2	107333A_TUC_4h	7401
64	2	107335A_TUC_8h	11509
64	2	107357B_TUC_0h_no4sU	27
64	2	107359B_TUC_1h	1702
64	2	107361B_TUC_2h	4185
64	2	107363B_TUC_4h	8050
64	2	107365B_TUC_8h	12365
64	3	107327A_TUC_0h_no4sU	2
64	3	107329A_TUC_1h	123
64	3	107331A_TUC_2h	1113
64	3	107333A_TUC_4h	3152
64	3	107335A_TUC_8h	6104
64	3	107357B_TUC_0h_no4sU	1
64	3	107359B_TUC_1h	659
64	3	107361B_TUC_2h	2214
64	3	107363B_TUC_4h	5225
64	3	107365B_TUC_8h	7724
64	4	107327A_TUC_0h_no4sU	1
64	4	107329A_TUC_1h	27
64	4	107331A_TUC_2h	390
64	4	107333A_TUC_4h	1231
64	4	107335A_TUC_8h	2641
64	4	107357B_TUC_0h_no4sU	1
64	4	107359B_TUC_1h	206
64	4	107361B_TUC_2h	1091
64	4	107363B_TUC_4h	2876
64	4	107365B_TUC_8h	4672
64	5	107329A_TUC_1h	6
64	5	107331A_TUC_2h	116
64	5	107333A_TUC_4h	425
64	5	107335A_TUC_8h	1050
64	5	107359B_TUC_1h	76
64	5	107361B_TUC_2h	533
64	5	107363B_TUC_4h	1488
64	5	107365B_TUC_8h	2209
64	6	107331A_TUC_2h	21
64	6	107333A_TUC_4h	145
64	6	107335A_TUC_8h	350
64	6	107359B_TUC_1h	25
64	6	107361B_TUC_2h	224
64	6	107363B_TUC_4h	722
64	6	107365B_TUC_8h	1091
64	7	107329A_TUC_1h	1
64	7	107331A_TUC_2h	7
64	7	107333A_TUC_4h	44
64	7	107335A_TUC_8h	131
64	7	107359B_TUC_1h	14
64	7	107361B_TUC_2h	99
64	7	107363B_TUC_4h	327
64	7	107365B_TUC_8h	525
64	8	107329A_TUC_1h	1
64	8	107331A_TUC_2h	2
64	8	107333A_TUC_4h	11
64	8	107335A_TUC_8h	41
64	8	107359B_TUC_1h	3
64	8	107361B_TUC_2h	35
64	8	107363B_TUC_4h	130
64	8	107365B_TUC_8h	198
64	9	107333A_TUC_4h	6
64	9	107335A_TUC_8h	12
64	9	107359B_TUC_1h	3
64	9	107361B_TUC_2h	14
64	9	107363B_TUC_4h	45
64	9	107365B_TUC_8h	82
64	10	107335A_TUC_8h	1
64	10	107361B_TUC_2h	5
64	10	107363B_TUC_4h	8
64	10	107365B_TUC_8h	9
65	0	107327A_TUC_0h_no4sU	43599
65	0	107329A_TUC_1h	35859
65	0	107331A_TUC_2h	30084
65	0	107333A_TUC_4h	25725
65	0	107335A_TUC_8h	16539
65	0	107357B_TUC_0h_no4sU	43173
65	0	107359B_TUC_1h	48599
65	0	107361B_TUC_2h	32417
65	0	107363B_TUC_4h	20296
65	0	107365B_TUC_8h	14592
65	1	107327A_TUC_0h_no4sU	936
65	1	107329A_TUC_1h	3038
65	1	107331A_TUC_2h	7291
65	1	107333A_TUC_4h	11808
65	1	107335A_TUC_8h	15048
65	1	107357B_TUC_0h_no4sU	903
65	1	107359B_TUC_1h	4799
65	1	107361B_TUC_2h	6764
65	1	107363B_TUC_4h	9942
65	1	107365B_TUC_8h	13488
65	2	107327A_TUC_0h_no4sU	25
65	2	107329A_TUC_1h	607
65	2	107331A_TUC_2h	3105
65	2	107333A_TUC_4h	6825
65	2	107335A_TUC_8h	10490
65	2	107357B_TUC_0h_no4sU	28
65	2	107359B_TUC_1h	1738
65	2	107361B_TUC_2h	3919
65	2	107363B_TUC_4h	7386
65	2	107365B_TUC_8h	11434
65	3	107327A_TUC_0h_no4sU	1
65	3	107329A_TUC_1h	114
65	3	107331A_TUC_2h	1120
65	3	107333A_TUC_4h	2902
65	3	107335A_TUC_8h	5684
65	3	107357B_TUC_0h_no4sU	3
65	3	107359B_TUC_1h	634
65	3	107361B_TUC_2h	2153
65	3	107363B_TUC_4h	4768
65	3	107365B_TUC_8h	7543
65	4	107327A_TUC_0h_no4sU	1
65	4	107329A_TUC_1h	25
65	4	107331A_TUC_2h	360
65	4	107333A_TUC_4h	1187
65	4	107335A_TUC_8h	2514
65	4	107359B_TUC_1h	212
65	4	107361B_TUC_2h	1106
65	4	107363B_TUC_4h	2710
65	4	107365B_TUC_8h	4272
65	5	107329A_TUC_1h	3
65	5	107331A_TUC_2h	107
65	5	107333A_TUC_4h	396
65	5	107335A_TUC_8h	1000
65	5	107359B_TUC_1h	91
65	5	107361B_TUC_2h	527
65	5	107363B_TUC_4h	1500
65	5	107365B_TUC_8h	2190
65	6	107329A_TUC_1h	1
65	6	107331A_TUC_2h	35
65	6	107333A_TUC_4h	110
65	6	107335A_TUC_8h	351
65	6	107359B_TUC_1h	28
65	6	107361B_TUC_2h	191
65	6	107363B_TUC_4h	678
65	6	107365B_TUC_8h	1063
65	7	107331A_TUC_2h	5
65	7	107333A_TUC_4h	43
65	7	107335A_TUC_8h	105
65	7	107359B_TUC_1h	13
65	7	107361B_TUC_2h	92
65	7	107363B_TUC_4h	321
65	7	107365B_TUC_8h	477
65	8	107331A_TUC_2h	4
65	8	107333A_TUC_4h	12
65	8	107335A_TUC_8h	33
65	8	107359B_TUC_1h	2
65	8	107361B_TUC_2h	42
65	8	107363B_TUC_4h	139
65	8	107365B_TUC_8h	228
65	9	107331A_TUC_2h	1
65	9	107333A_TUC_4h	5
65	9	107335A_TUC_8h	20
65	9	107359B_TUC_1h	1
65	9	107361B_TUC_2h	13
65	9	107363B_TUC_4h	65
65	9	107365B_TUC_8h	76
65	10	107335A_TUC_8h	1
65	10	107361B_TUC_2h	1
65	10	107363B_TUC_4h	3
65	10	107365B_TUC_8h	11
66	0	107327A_TUC_0h_no4sU	39909
66	0	107329A_TUC_1h	32237
66	0	107331A_TUC_2h	27463
66	0	107333A_TUC_4h	23067
66	0	107335A_TUC_8h	14882
66	0	107357B_TUC_0h_no4sU	39468
66	0	107359B_TUC_1h	44229
66	0	107361B_TUC_2h	29027
66	0	107363B_TUC_4h	18601
66	0	107365B_TUC_8h	12814
66	1	107327A_TUC_0h_no4sU	841
66	1	107329A_TUC_1h	2808
66	1	107331A_TUC_2h	6651
66	1	107333A_TUC_4h	10802
66	1	107335A_TUC_8h	13668
66	1	107357B_TUC_0h_no4sU	832
66	1	107359B_TUC_1h	4452
66	1	107361B_TUC_2h	6056
66	1	107363B_TUC_4h	8907
66	1	107365B_TUC_8h	12253
0	0	107327A_TUC_0h_no4sU	1634073
0	0	107329A_TUC_1h	1405075
0	0	107331A_TUC_2h	1362416
0	0	107333A_TUC_4h	1689754
0	0	107335A_TUC_8h	1815786
0	0	107357B_TUC_0h_no4sU	1528264
0	0	107359B_TUC_1h	1149921
0	0	107361B_TUC_2h	1449929
0	0	107363B_TUC_4h	1133337
0	0	107365B_TUC_8h	1553753
66	2	107327A_TUC_0h_no4sU	21
66	2	107329A_TUC_1h	523
66	2	107331A_TUC_2h	2920
66	2	107333A_TUC_4h	6164
66	2	107335A_TUC_8h	9673
66	2	107357B_TUC_0h_no4sU	20
66	2	107359B_TUC_1h	1611
66	2	107361B_TUC_2h	3673
66	2	107363B_TUC_4h	6944
66	2	107365B_TUC_8h	10573
66	3	107327A_TUC_0h_no4sU	3
66	3	107329A_TUC_1h	97
66	3	107331A_TUC_2h	1038
66	3	107333A_TUC_4h	2717
66	3	107335A_TUC_8h	5325
66	3	107359B_TUC_1h	549
66	3	107361B_TUC_2h	2038
66	3	107363B_TUC_4h	4491
66	3	107365B_TUC_8h	6998
66	4	107329A_TUC_1h	16
66	4	107331A_TUC_2h	350
66	4	107333A_TUC_4h	1073
66	4	107335A_TUC_8h	2290
66	4	107357B_TUC_0h_no4sU	1
66	4	107359B_TUC_1h	207
66	4	107361B_TUC_2h	1022
66	4	107363B_TUC_4h	2612
66	4	107365B_TUC_8h	4010
66	5	107329A_TUC_1h	5
66	5	107331A_TUC_2h	101
66	5	107333A_TUC_4h	381
66	5	107335A_TUC_8h	940
66	5	107359B_TUC_1h	92
66	5	107361B_TUC_2h	491
66	5	107363B_TUC_4h	1338
66	5	107365B_TUC_8h	2057
66	6	107329A_TUC_1h	1
66	6	107331A_TUC_2h	21
66	6	107333A_TUC_4h	118
66	6	107335A_TUC_8h	375
66	6	107359B_TUC_1h	15
66	6	107361B_TUC_2h	240
66	6	107363B_TUC_4h	671
66	6	107365B_TUC_8h	1035
66	7	107331A_TUC_2h	8
66	7	107333A_TUC_4h	31
66	7	107335A_TUC_8h	154
66	7	107359B_TUC_1h	7
66	7	107361B_TUC_2h	88
66	7	107363B_TUC_4h	317
66	7	107365B_TUC_8h	475
66	8	107333A_TUC_4h	10
66	8	107335A_TUC_8h	45
66	8	107359B_TUC_1h	2
66	8	107361B_TUC_2h	40
66	8	107363B_TUC_4h	159
66	8	107365B_TUC_8h	196
66	9	107333A_TUC_4h	2
66	9	107335A_TUC_8h	15
66	9	107359B_TUC_1h	2
66	9	107361B_TUC_2h	20
66	9	107363B_TUC_4h	61
66	9	107365B_TUC_8h	84
66	10	107361B_TUC_2h	3
66	10	107363B_TUC_4h	6
66	10	107365B_TUC_8h	7
66	11	107363B_TUC_4h	1
67	0	107327A_TUC_0h_no4sU	35618
67	0	107329A_TUC_1h	29333
67	0	107331A_TUC_2h	24743
67	0	107333A_TUC_4h	20534
67	0	107335A_TUC_8h	13166
67	0	107357B_TUC_0h_no4sU	35602
67	0	107359B_TUC_1h	40172
67	0	107361B_TUC_2h	26115
67	0	107363B_TUC_4h	16532
67	0	107365B_TUC_8h	11368
67	1	107327A_TUC_0h_no4sU	730
67	1	107329A_TUC_1h	2584
67	1	107331A_TUC_2h	5987
67	1	107333A_TUC_4h	9614
67	1	107335A_TUC_8h	12291
67	1	107357B_TUC_0h_no4sU	749
67	1	107359B_TUC_1h	4015
67	1	107361B_TUC_2h	5686
67	1	107363B_TUC_4h	7941
67	1	107365B_TUC_8h	11012
1	0	107327A_TUC_0h_no4sU	277628
1	0	107329A_TUC_1h	228589
1	0	107331A_TUC_2h	227736
1	0	107333A_TUC_4h	284608
1	0	107335A_TUC_8h	300685
1	0	107357B_TUC_0h_no4sU	235400
1	0	107359B_TUC_1h	213085
1	0	107361B_TUC_2h	236693
1	0	107363B_TUC_4h	199287
1	0	107365B_TUC_8h	255407
67	2	107327A_TUC_0h_no4sU	34
67	2	107329A_TUC_1h	512
67	2	107331A_TUC_2h	2618
67	2	107333A_TUC_4h	5422
67	2	107335A_TUC_8h	8753
67	2	107357B_TUC_0h_no4sU	21
67	2	107359B_TUC_1h	1427
67	2	107361B_TUC_2h	3264
67	2	107363B_TUC_4h	6256
67	2	107365B_TUC_8h	9417
1	1	107327A_TUC_0h_no4sU	383
1	1	107329A_TUC_1h	675
1	1	107331A_TUC_2h	2165
1	1	107333A_TUC_4h	4728
1	1	107335A_TUC_8h	8113
1	1	107357B_TUC_0h_no4sU	350
1	1	107359B_TUC_1h	767
1	1	107361B_TUC_2h	2528
1	1	107363B_TUC_4h	4567
1	1	107365B_TUC_8h	8285
67	3	107327A_TUC_0h_no4sU	5
67	3	107329A_TUC_1h	122
67	3	107331A_TUC_2h	878
67	3	107333A_TUC_4h	2488
67	3	107335A_TUC_8h	4819
67	3	107357B_TUC_0h_no4sU	1
67	3	107359B_TUC_1h	556
67	3	107361B_TUC_2h	1792
67	3	107363B_TUC_4h	4101
67	3	107365B_TUC_8h	6479
67	4	107329A_TUC_1h	14
67	4	107331A_TUC_2h	350
67	4	107333A_TUC_4h	1033
67	4	107335A_TUC_8h	2186
67	4	107359B_TUC_1h	202
67	4	107361B_TUC_2h	984
67	4	107363B_TUC_4h	2338
67	4	107365B_TUC_8h	3805
67	5	107329A_TUC_1h	4
67	5	107331A_TUC_2h	97
67	5	107333A_TUC_4h	374
67	5	107335A_TUC_8h	933
67	5	107359B_TUC_1h	65
67	5	107361B_TUC_2h	527
67	5	107363B_TUC_4h	1293
67	5	107365B_TUC_8h	1979
67	6	107331A_TUC_2h	26
67	6	107333A_TUC_4h	115
67	6	107335A_TUC_8h	335
67	6	107359B_TUC_1h	39
67	6	107361B_TUC_2h	206
67	6	107363B_TUC_4h	688
67	6	107365B_TUC_8h	981
67	7	107331A_TUC_2h	5
67	7	107333A_TUC_4h	47
67	7	107335A_TUC_8h	112
67	7	107359B_TUC_1h	10
67	7	107361B_TUC_2h	85
67	7	107363B_TUC_4h	285
67	7	107365B_TUC_8h	482
67	8	107331A_TUC_2h	2
67	8	107333A_TUC_4h	11
67	8	107335A_TUC_8h	36
67	8	107359B_TUC_1h	4
67	8	107361B_TUC_2h	49
67	8	107363B_TUC_4h	154
67	8	107365B_TUC_8h	193
67	9	107333A_TUC_4h	2
67	9	107335A_TUC_8h	19
67	9	107361B_TUC_2h	15
67	9	107363B_TUC_4h	60
67	9	107365B_TUC_8h	77
67	10	107333A_TUC_4h	1
67	10	107335A_TUC_8h	3
67	10	107361B_TUC_2h	1
67	10	107363B_TUC_4h	7
67	10	107365B_TUC_8h	7
68	0	107327A_TUC_0h_no4sU	32187
68	0	107329A_TUC_1h	26250
68	0	107331A_TUC_2h	22272
68	0	107333A_TUC_4h	17805
68	0	107335A_TUC_8h	11588
68	0	107357B_TUC_0h_no4sU	32279
68	0	107359B_TUC_1h	36020
68	0	107361B_TUC_2h	23721
68	0	107363B_TUC_4h	14823
68	0	107365B_TUC_8h	9968
68	1	107327A_TUC_0h_no4sU	669
68	1	107329A_TUC_1h	2334
68	1	107331A_TUC_2h	5515
68	1	107333A_TUC_4h	8705
68	1	107335A_TUC_8h	10904
68	1	107357B_TUC_0h_no4sU	666
68	1	107359B_TUC_1h	3691
68	1	107361B_TUC_2h	4922
68	1	107363B_TUC_4h	6839
68	1	107365B_TUC_8h	9966
2	0	107327A_TUC_0h_no4sU	282649
2	0	107329A_TUC_1h	232139
2	0	107331A_TUC_2h	232991
2	0	107333A_TUC_4h	289146
2	0	107335A_TUC_8h	305966
2	0	107357B_TUC_0h_no4sU	229282
2	0	107359B_TUC_1h	223671
2	0	107361B_TUC_2h	239771
2	0	107363B_TUC_4h	205316
2	0	107365B_TUC_8h	257695
68	2	107327A_TUC_0h_no4sU	22
68	2	107329A_TUC_1h	461
68	2	107331A_TUC_2h	2380
68	2	107333A_TUC_4h	5002
68	2	107335A_TUC_8h	7879
68	2	107357B_TUC_0h_no4sU	23
68	2	107359B_TUC_1h	1329
68	2	107361B_TUC_2h	2945
68	2	107363B_TUC_4h	5634
68	2	107365B_TUC_8h	8682
2	1	107327A_TUC_0h_no4sU	582
2	1	107329A_TUC_1h	1098
2	1	107331A_TUC_2h	3493
2	1	107333A_TUC_4h	8049
2	1	107335A_TUC_8h	13890
2	1	107357B_TUC_0h_no4sU	613
2	1	107359B_TUC_1h	1316
2	1	107361B_TUC_2h	4138
2	1	107363B_TUC_4h	7800
2	1	107365B_TUC_8h	13898
68	3	107327A_TUC_0h_no4sU	2
68	3	107329A_TUC_1h	90
68	3	107331A_TUC_2h	910
68	3	107333A_TUC_4h	2387
68	3	107335A_TUC_8h	4322
68	3	107357B_TUC_0h_no4sU	3
68	3	107359B_TUC_1h	532
68	3	107361B_TUC_2h	1731
68	3	107363B_TUC_4h	3848
68	3	107365B_TUC_8h	5967
68	4	107329A_TUC_1h	22
68	4	107331A_TUC_2h	304
68	4	107333A_TUC_4h	969
68	4	107335A_TUC_8h	2054
68	4	107359B_TUC_1h	199
68	4	107361B_TUC_2h	860
68	4	107363B_TUC_4h	2209
68	4	107365B_TUC_8h	3465
2	2	107327A_TUC_0h_no4sU	7
2	2	107329A_TUC_1h	4
2	2	107331A_TUC_2h	34
2	2	107333A_TUC_4h	122
2	2	107335A_TUC_8h	212
2	2	107357B_TUC_0h_no4sU	0
2	2	107359B_TUC_1h	20
2	2	107361B_TUC_2h	73
2	2	107363B_TUC_4h	157
2	2	107365B_TUC_8h	330
68	5	107329A_TUC_1h	2
68	5	107331A_TUC_2h	82
68	5	107333A_TUC_4h	341
68	5	107335A_TUC_8h	781
68	5	107359B_TUC_1h	63
68	5	107361B_TUC_2h	479
68	5	107363B_TUC_4h	1165
68	5	107365B_TUC_8h	1855
68	6	107331A_TUC_2h	22
68	6	107333A_TUC_4h	108
68	6	107335A_TUC_8h	309
68	6	107359B_TUC_1h	27
68	6	107361B_TUC_2h	173
68	6	107363B_TUC_4h	574
68	6	107365B_TUC_8h	908
68	7	107331A_TUC_2h	2
68	7	107333A_TUC_4h	33
68	7	107335A_TUC_8h	87
68	7	107359B_TUC_1h	6
68	7	107361B_TUC_2h	100
68	7	107363B_TUC_4h	290
68	7	107365B_TUC_8h	437
68	8	107331A_TUC_2h	1
68	8	107333A_TUC_4h	12
68	8	107335A_TUC_8h	37
68	8	107359B_TUC_1h	1
68	8	107361B_TUC_2h	34
68	8	107363B_TUC_4h	132
68	8	107365B_TUC_8h	208
68	9	107333A_TUC_4h	3
68	9	107335A_TUC_8h	10
68	9	107359B_TUC_1h	1
68	9	107361B_TUC_2h	14
68	9	107363B_TUC_4h	60
68	9	107365B_TUC_8h	74
68	10	107335A_TUC_8h	1
68	10	107361B_TUC_2h	2
68	10	107363B_TUC_4h	5
68	10	107365B_TUC_8h	5
69	0	107327A_TUC_0h_no4sU	28275
69	0	107329A_TUC_1h	23176
69	0	107331A_TUC_2h	19429
69	0	107333A_TUC_4h	16059
69	0	107335A_TUC_8h	9970
69	0	107357B_TUC_0h_no4sU	28468
69	0	107359B_TUC_1h	31841
69	0	107361B_TUC_2h	20922
69	0	107363B_TUC_4h	12916
69	0	107365B_TUC_8h	8690
69	1	107327A_TUC_0h_no4sU	580
69	1	107329A_TUC_1h	2040
69	1	107331A_TUC_2h	4880
69	1	107333A_TUC_4h	7343
69	1	107335A_TUC_8h	9674
69	1	107357B_TUC_0h_no4sU	606
69	1	107359B_TUC_1h	3326
69	1	107361B_TUC_2h	4452
69	1	107363B_TUC_4h	6344
69	1	107365B_TUC_8h	8604
3	0	107327A_TUC_0h_no4sU	289682
3	0	107329A_TUC_1h	235388
3	0	107331A_TUC_2h	236009
3	0	107333A_TUC_4h	290825
3	0	107335A_TUC_8h	303401
3	0	107357B_TUC_0h_no4sU	229349
3	0	107359B_TUC_1h	234057
3	0	107361B_TUC_2h	241939
3	0	107363B_TUC_4h	209937
3	0	107365B_TUC_8h	256842
69	2	107327A_TUC_0h_no4sU	23
69	2	107329A_TUC_1h	417
69	2	107331A_TUC_2h	2148
69	2	107333A_TUC_4h	4390
69	2	107335A_TUC_8h	7001
69	2	107357B_TUC_0h_no4sU	24
69	2	107359B_TUC_1h	1190
69	2	107361B_TUC_2h	2673
69	2	107363B_TUC_4h	4998
69	2	107365B_TUC_8h	7875
3	1	107327A_TUC_0h_no4sU	696
3	1	107329A_TUC_1h	1493
3	1	107331A_TUC_2h	4993
3	1	107333A_TUC_4h	11498
3	1	107335A_TUC_8h	19551
3	1	107357B_TUC_0h_no4sU	605
3	1	107359B_TUC_1h	1849
3	1	107361B_TUC_2h	5610
3	1	107363B_TUC_4h	11330
3	1	107365B_TUC_8h	19660
69	3	107327A_TUC_0h_no4sU	1
69	3	107329A_TUC_1h	91
69	3	107331A_TUC_2h	806
69	3	107333A_TUC_4h	2169
69	3	107335A_TUC_8h	3939
69	3	107357B_TUC_0h_no4sU	1
69	3	107359B_TUC_1h	471
69	3	107361B_TUC_2h	1569
69	3	107363B_TUC_4h	3457
69	3	107365B_TUC_8h	5334
3	2	107327A_TUC_0h_no4sU	7
3	2	107329A_TUC_1h	16
3	2	107331A_TUC_2h	104
3	2	107333A_TUC_4h	262
3	2	107335A_TUC_8h	571
3	2	107357B_TUC_0h_no4sU	5
3	2	107359B_TUC_1h	28
3	2	107361B_TUC_2h	179
3	2	107363B_TUC_4h	451
3	2	107365B_TUC_8h	808
69	4	107329A_TUC_1h	17
69	4	107331A_TUC_2h	249
69	4	107333A_TUC_4h	908
69	4	107335A_TUC_8h	1892
69	4	107359B_TUC_1h	184
69	4	107361B_TUC_2h	815
69	4	107363B_TUC_4h	2007
69	4	107365B_TUC_8h	3189
69	5	107327A_TUC_0h_no4sU	1
69	5	107329A_TUC_1h	4
69	5	107331A_TUC_2h	69
69	5	107333A_TUC_4h	304
69	5	107335A_TUC_8h	707
69	5	107359B_TUC_1h	65
69	5	107361B_TUC_2h	407
69	5	107363B_TUC_4h	1102
69	5	107365B_TUC_8h	1733
3	3	107333A_TUC_4h	4
3	3	107335A_TUC_8h	12
3	3	107359B_TUC_1h	1
3	3	107361B_TUC_2h	5
3	3	107363B_TUC_4h	7
3	3	107365B_TUC_8h	23
69	6	107329A_TUC_1h	1
69	6	107331A_TUC_2h	21
69	6	107333A_TUC_4h	104
69	6	107335A_TUC_8h	301
69	6	107359B_TUC_1h	24
69	6	107361B_TUC_2h	181
69	6	107363B_TUC_4h	549
69	6	107365B_TUC_8h	820
69	7	107331A_TUC_2h	8
69	7	107333A_TUC_4h	34
69	7	107335A_TUC_8h	103
69	7	107359B_TUC_1h	10
69	7	107361B_TUC_2h	86
69	7	107363B_TUC_4h	264
69	7	107365B_TUC_8h	407
69	8	107331A_TUC_2h	3
69	8	107333A_TUC_4h	16
